658,Electronics Electric Circuits,2012-04-10,50,5,115
659,Body Paint,2012-05-01,20,5,117
660,Regular maintenance,2012-04-19,50,2,119
661,Light,2012-04-23,20,4,121
662,Battery,2012-04-13,20,4,123
663,Exhaust,2012-04-23,100,2,125
664,Panel Beating,2012-04-20,50,1,127
665,Wheel Replacement,2012-04-18,100,5,129
666,Light,2012-04-18,20,4,131
667,Breaks,2012-04-12,100,5,133
668,Regular maintenance,2012-04-23,50,1,135
669,Transmission,2012-04-27,50,1,137
670,Regular maintenance,2012-05-03,50,5,139
671,Body Part Replacement,2012-05-04,100,3,141
672,GPS,2012-05-04,100,5,143
673,Saftey Bag,2012-04-24,50,1,145
674,Lock,2012-04-17,20,4,147
675,Laser Wheel Alignment,2012-04-16,20,1,149
676,Regular maintenance,2012-04-20,50,2,151
677,On board computer,2012-04-29,20,3,153
678,Electronics Electric Circuits,2012-04-24,50,1,155
679,Body Part Replacement,2012-04-14,100,2,157
680,Sensors,2012-05-05,100,3,159
681,Gearbox,2012-04-15,20,1,161
682,Battery,2012-04-18,20,2,163
683,Engine Breakdown,2012-05-05,100,4,165
684,Transmission,2012-04-30,50,1,167
685,Pre-NCT,2012-04-17,20,4,169
686,Breaks,2012-04-23,100,5,171
687,Panel Beating,2012-04-13,50,2,173
688,Saftey Bag,2012-04-29,50,5,175
689,Electronics Electric Circuits,2012-04-17,50,3,177
690,Sensors,2012-04-20,100,4,179
691,Pre-NCT,2012-04-23,20,2,181
692,GPS,2012-05-01,100,2,183
693,Exhaust,2012-04-14,100,3,185
694,Saftey Bag,2012-05-01,50,1,187
695,Electronics Electric Circuits,2012-04-12,50,1,189
696,On board computer,2012-05-01,20,4,191
697,Air con,2012-04-19,100,4,193
698,GPS,2012-04-21,100,5,195
699,Steering,2012-05-04,50,3,197
700,Electronics Electric Circuits,2012-04-15,50,3,199
701,Laser Wheel Alignment,2012-04-22,20,4,201
702,Exhaust,2012-04-20,100,5,203
703,Wheel Replacement,2012-05-02,100,2,205
704,On board computer,2012-04-22,20,1,207
705,Breaks,2012-04-18,100,4,209
706,Pre-NCT,2012-04-17,20,3,211
707,Steering,2012-04-30,50,1,213
708,Transmission,2012-04-25,50,1,215
709,Tires,2012-04-27,50,4,217
710,Regular maintenance,2012-04-26,50,1,219
711,Electronics Electric Circuits,2012-04-14,50,3,221
712,Saftey Bag,2012-04-26,50,1,223
713,Body Part Replacement,2012-04-29,100,2,225
714,Laser Wheel Alignment,2012-04-25,20,3,227
715,Panel Beating,2012-04-28,50,3,229
716,Light,2012-04-24,20,5,231
717,Air con,2012-04-30,100,1,233
718,Transmission,2012-04-21,50,3,235
719,Security System,2012-04-19,50,2,237
720,Breaks,2012-04-23,100,3,239
721,Wheel Replacement,2012-05-02,100,1,241
722,Lock,2012-04-14,20,5,243
723,Transmission,2012-04-19,50,3,245
724,Air con,2012-04-28,100,2,247
725,On board computer,2012-04-14,20,5,249
726,Light,2012-05-04,20,1,251
727,Lock,2012-05-04,20,4,253
728,Air con,2012-04-24,100,3,255
729,Gearbox,2012-04-15,20,5,257
730,Sensors,2012-04-28,100,1,259
731,Lock,2012-05-05,20,3,261
732,Breaks,2012-05-05,100,5,263
733,Saftey Bag,2012-04-29,50,1,265
734,Gearbox,2012-05-06,20,1,267
735,Gearbox,2012-05-07,20,4,269
736,On board computer,2012-05-03,20,2,271
737,Gearbox,2012-04-18,20,1,273
738,Engine Breakdown,2012-04-23,100,1,275
739,Lock,2012-05-07,20,5,277
740,Sensors,2012-05-04,100,2,279
741,Electronics Electric Circuits,2012-04-27,50,5,281
742,Air con,2012-04-29,100,3,283
743,Transmission,2012-04-25,50,2,285
744,GPS,2012-04-26,100,1,287
745,Panel Beating,2012-04-15,50,2,289
746,Gearbox,2012-04-27,20,1,291
747,On board computer,2012-04-21,20,2,293
748,Regular maintenance,2012-04-15,50,5,295
749,Security System,2012-04-24,50,3,297
750,Gearbox,2012-04-24,20,5,299
751,Regular maintenance,2012-04-26,50,5,301
752,Gearbox,2012-04-30,20,4,303
753,Engine Breakdown,2012-04-16,100,2,305
754,On board computer,2012-05-08,20,5,307
755,Tires,2012-04-24,50,2,309
756,Transmission,2012-05-03,50,4,311
757,Battery,2012-04-16,20,4,313
758,Pre-NCT,2012-04-30,20,1,315
759,Electronics Electric Circuits,2012-05-01,50,4,317
760,Steering,2012-05-03,50,1,319
761,Tires,2012-05-01,50,3,321
762,Body Part Replacement,2012-04-26,100,4,323
763,Saftey Bag,2012-05-03,50,5,325
764,Engine Breakdown,2012-04-26,100,3,327
765,Engine Breakdown,2012-05-07,100,5,329
766,Laser Wheel Alignment,2012-05-06,20,1,331
767,Engine Breakdown,2012-05-02,100,2,333
768,Light,2012-04-28,20,2,335
769,Security System,2012-05-09,50,5,337
770,Lock,2012-04-25,20,4,339
771,Steering,2012-05-04,50,4,341
772,Lock,2012-05-05,20,4,343
773,Electronics Electric Circuits,2012-04-26,50,5,345
774,Transmission,2012-05-05,50,5,347
775,Light,2012-05-07,20,4,349
776,Breaks,2012-04-20,100,3,351
777,Battery,2012-05-05,20,2,353
778,Exhaust,2012-05-10,100,2,355
779,Laser Wheel Alignment,2012-04-18,20,1,357
780,Security System,2012-05-08,50,4,359
781,Air con,2012-05-06,100,5,361
782,Gearbox,2012-04-29,20,2,363
783,Exhaust,2012-04-27,100,4,365
784,Security System,2012-05-06,50,4,367
785,Regular maintenance,2012-05-05,50,1,369
786,Pre-NCT,2012-04-27,20,4,371
787,Panel Beating,2012-05-04,50,4,373
788,Gearbox,2012-04-20,20,1,375
789,Body Paint,2012-04-29,20,4,377
790,Air con,2012-04-18,100,3,379
791,GPS,2012-05-03,100,5,381
792,Tires,2012-04-25,50,5,383
793,Wheel Replacement,2012-05-07,100,5,385
794,Light,2012-05-04,20,2,387
795,Exhaust,2012-05-10,100,5,389
796,Tires,2012-04-22,50,1,391
797,Tires,2012-05-03,50,3,393
798,Security System,2012-04-27,50,5,395
799,Engine Breakdown,2012-04-26,100,1,397
800,On board computer,2012-04-30,20,2,399
801,Breaks,2012-05-11,100,3,401
802,Light,2012-04-28,20,4,403
803,Tires,2012-05-06,50,2,405
804,Body Paint,2012-04-18,20,1,407
805,Body Part Replacement,2012-04-19,100,1,409
806,Body Part Replacement,2012-04-21,100,3,411
807,Body Part Replacement,2012-05-09,100,1,413
808,Body Paint,2012-04-27,20,3,415
809,Tires,2012-04-30,50,3,417
810,Breaks,2012-04-18,100,2,419
811,Pre-NCT,2012-04-19,20,3,421
812,Light,2012-05-10,20,4,423
813,Body Part Replacement,2012-04-27,100,2,425
814,On board computer,2012-04-25,20,3,427
815,Regular maintenance,2012-04-30,50,3,429
816,Air con,2012-05-11,100,2,431
817,Breaks,2012-04-22,100,3,433
818,Tires,2012-05-11,50,3,435
819,Exhaust,2012-04-18,100,2,437
820,Exhaust,2012-05-09,100,5,439
821,Lock,2012-04-29,20,1,441
822,Breaks,2012-04-24,100,2,443
823,Steering,2012-04-24,50,3,445
824,Lock,2012-05-02,20,1,447
825,GPS,2012-05-03,100,5,449
826,Security System,2012-05-04,50,2,451
827,Lock,2012-05-08,20,1,453
828,Transmission,2012-04-20,50,2,455
829,Steering,2012-04-19,50,1,457
830,Panel Beating,2012-05-09,50,1,459
831,Battery,2012-05-06,20,4,461
832,Engine Breakdown,2012-04-22,100,5,463
833,On board computer,2012-05-03,20,3,465
834,Regular maintenance,2012-04-27,50,5,467
835,Air con,2012-04-21,100,3,469
836,Electronics Electric Circuits,2012-04-30,50,5,471
837,On board computer,2012-04-29,20,1,473
838,Tires,2012-05-05,50,1,475
839,Air con,2012-04-27,100,1,477
840,Regular maintenance,2012-04-20,50,5,479
841,GPS,2012-04-28,100,4,481
842,Saftey Bag,2012-05-01,50,2,483
843,Pre-NCT,2012-04-24,20,1,485
844,Electronics Electric Circuits,2012-04-24,50,5,487
845,Wheel Replacement,2012-05-08,100,3,489
846,Pre-NCT,2012-05-07,20,2,491
847,Panel Beating,2012-04-20,50,5,493
848,Sensors,2012-04-20,100,1,495
849,Body Part Replacement,2012-04-26,100,5,497
850,Engine Breakdown,2012-04-25,100,5,499
851,Air con,2012-04-29,100,1,501
852,Body Part Replacement,2012-04-22,100,1,503
853,Lock,2012-05-07,20,2,505
854,On board computer,2012-04-26,20,3,507
855,Body Paint,2012-05-03,20,3,509
856,Breaks,2012-05-10,100,4,511
857,Transmission,2012-04-26,50,5,513
858,Lock,2012-04-19,20,3,515
859,Lock,2012-05-09,20,3,517
860,GPS,2012-05-01,100,4,519
861,Wheel Replacement,2012-04-28,100,1,521
862,Regular maintenance,2012-05-07,50,1,523
863,Panel Beating,2012-05-09,50,4,525
864,Light,2012-04-23,20,1,527
865,Sensors,2012-04-22,100,5,529
866,Electronics Electric Circuits,2012-04-28,50,3,531
867,Light,2012-05-02,20,4,533
868,Battery,2012-04-24,20,4,535
869,Body Part Replacement,2012-05-05,100,3,537
870,On board computer,2012-04-29,20,3,539
871,Lock,2012-04-28,20,1,541
872,Transmission,2012-05-07,50,2,543
873,Light,2012-05-08,20,2,545
874,Exhaust,2012-05-06,100,5,547
875,Body Paint,2012-04-25,20,4,549
876,Pre-NCT,2012-05-12,20,3,551
877,Engine Breakdown,2012-04-22,100,2,553
878,Tires,2012-05-12,50,2,555
879,On board computer,2012-05-07,20,3,557
880,Transmission,2012-05-08,50,3,559
881,Saftey Bag,2012-05-04,50,3,561
882,GPS,2012-05-14,100,1,563
883,Security System,2012-04-23,50,5,565
884,Body Part Replacement,2012-05-10,100,3,567
885,Saftey Bag,2012-04-23,50,4,569
886,Light,2012-05-07,20,3,571
887,On board computer,2012-05-12,20,4,573
888,Security System,2012-05-12,50,3,575
889,Battery,2012-04-29,20,2,577
890,On board computer,2012-04-28,20,5,579
891,Gearbox,2012-04-30,20,4,581
892,Air con,2012-04-26,100,4,583
893,Transmission,2012-04-23,50,5,585
894,Air con,2012-04-25,100,5,587
895,Breaks,2012-05-07,100,2,589
896,Steering,2012-04-26,50,1,591
897,Saftey Bag,2012-05-11,50,4,593
898,Body Paint,2012-04-26,20,3,595
899,Gearbox,2012-05-04,20,4,597
900,Panel Beating,2012-05-09,50,5,599
901,Electronics Electric Circuits,2012-05-12,50,3,1
902,Exhaust,2012-05-06,100,3,3
903,Transmission,2012-05-03,50,2,5
904,Steering,2012-05-07,50,3,7
905,GPS,2012-05-13,100,2,9
906,Wheel Replacement,2012-04-26,100,1,11
907,Transmission,2012-05-13,50,3,13
908,Body Paint,2012-05-15,20,1,15
909,Panel Beating,2012-05-16,50,5,17
910,Security System,2012-04-29,50,3,19
911,Steering,2012-05-16,50,4,21
912,Battery,2012-05-08,20,1,23
913,Saftey Bag,2012-05-06,50,4,25
914,Battery,2012-04-27,20,1,27
915,Panel Beating,2012-05-09,50,1,29
916,Regular maintenance,2012-04-26,50,3,31
917,Wheel Replacement,2012-05-14,100,4,33
918,Steering,2012-05-08,50,3,35
919,Body Paint,2012-05-06,20,2,37
920,Steering,2012-04-28,50,3,39
921,Body Paint,2012-05-07,20,4,41
922,Transmission,2012-04-23,50,1,43
923,Transmission,2012-05-06,50,1,45
924,Pre-NCT,2012-04-29,20,2,47
925,Steering,2012-04-27,50,5,49
926,Electronics Electric Circuits,2012-05-10,50,3,51
927,On board computer,2012-05-12,20,4,53
928,Light,2012-05-08,20,3,55
929,Transmission,2012-05-15,50,5,57
930,Pre-NCT,2012-05-03,20,1,59
931,Exhaust,2012-04-30,100,3,61
932,Light,2012-05-06,20,1,63
933,Panel Beating,2012-05-05,50,5,65
934,GPS,2012-05-07,100,4,67
935,Tires,2012-05-02,50,2,69
936,Steering,2012-05-12,50,4,71
937,Steering,2012-05-16,50,2,73
938,Engine Breakdown,2012-05-09,100,5,75
939,Gearbox,2012-05-09,20,1,77
940,Wheel Replacement,2012-05-15,100,1,79
941,Breaks,2012-05-04,100,4,81
942,Sensors,2012-04-27,100,3,83
943,Steering,2012-05-01,50,3,85
944,Air con,2012-05-03,100,2,87
945,Panel Beating,2012-04-28,50,2,89
946,Steering,2012-05-11,50,5,91
947,Engine Breakdown,2012-05-11,100,4,93
948,Exhaust,2012-05-06,100,5,95
949,GPS,2012-05-04,100,5,97
950,Exhaust,2012-05-07,100,3,99
951,Sensors,2012-04-26,100,1,101
952,Battery,2012-05-08,20,5,103
953,Breaks,2012-04-26,100,2,105
954,Regular maintenance,2012-05-01,50,5,107
955,Gearbox,2012-05-07,20,5,109
956,Regular maintenance,2012-05-17,50,4,111
957,Wheel Replacement,2012-05-04,100,1,113
958,Air con,2012-05-12,100,4,115
959,Panel Beating,2012-04-30,50,3,117
960,Tires,2012-05-08,50,3,119
961,GPS,2012-05-11,100,2,121
962,Light,2012-05-01,20,5,123
963,Body Part Replacement,2012-05-08,100,3,125
964,GPS,2012-05-17,100,5,127
965,Steering,2012-04-28,50,3,129
966,On board computer,2012-05-05,20,1,131
967,Pre-NCT,2012-05-18,20,3,133
968,Engine Breakdown,2012-05-04,100,3,135
969,Wheel Replacement,2012-05-16,100,3,137
970,Electronics Electric Circuits,2012-04-28,50,1,139
971,Wheel Replacement,2012-05-13,100,2,141
972,On board computer,2012-05-03,20,3,143
973,Regular maintenance,2012-05-04,50,4,145
974,Tires,2012-04-28,50,3,147
975,Engine Breakdown,2012-05-13,100,3,149
976,Electronics Electric Circuits,2012-05-07,50,2,151
977,Engine Breakdown,2012-05-05,100,2,153
978,Electronics Electric Circuits,2012-04-30,50,2,155
979,GPS,2012-05-06,100,5,157
980,Steering,2012-05-05,50,4,159
981,Body Part Replacement,2012-05-07,100,4,161
982,Security System,2012-05-04,50,4,163
983,Air con,2012-05-09,100,4,165
984,Steering,2012-05-05,50,5,167
985,Sensors,2012-05-15,100,1,169
986,Regular maintenance,2012-05-19,50,2,171
987,Engine Breakdown,2012-05-13,100,1,173
988,Transmission,2012-05-18,50,5,175
989,Transmission,2012-05-06,50,1,177
990,Saftey Bag,2012-05-12,50,1,179
991,On board computer,2012-05-15,20,2,181
992,Steering,2012-05-02,50,5,183
993,Body Paint,2012-05-03,20,2,185
994,Laser Wheel Alignment,2012-05-10,20,4,187
995,Steering,2012-04-26,50,4,189
996,Pre-NCT,2012-05-16,20,5,191
997,Lock,2012-05-01,20,4,193
998,Electronics Electric Circuits,2012-05-18,50,3,195
999,Regular maintenance,2012-05-19,50,1,197
1000,Transmission,2012-05-12,50,4,199
1001,Laser Wheel Alignment,2012-05-02,20,5,201
1002,Breaks,2012-05-02,100,1,203
1003,Electronics Electric Circuits,2012-04-26,50,1,205
1004,Regular maintenance,2012-05-16,50,2,207
1005,Pre-NCT,2012-04-26,20,5,209
1006,Security System,2012-05-10,50,2,211
1007,Lock,2012-05-01,20,4,213
1008,Electronics Electric Circuits,2012-04-27,50,3,215
1009,Light,2012-05-14,20,4,217
1010,GPS,2012-05-01,100,1,219
1011,GPS,2012-05-15,100,5,221
1012,Body Part Replacement,2012-04-30,100,5,223
1013,Breaks,2012-04-29,100,4,225
1014,Lock,2012-05-08,20,4,227
1015,Saftey Bag,2012-05-19,50,2,229
1016,Battery,2012-05-18,20,2,231
1017,Laser Wheel Alignment,2012-05-08,20,5,233
1018,On board computer,2012-05-15,20,3,235
1019,Battery,2012-05-03,20,5,237
1020,Security System,2012-05-17,50,2,239
1021,Battery,2012-05-04,20,3,241
1022,GPS,2012-05-07,100,2,243
1023,Panel Beating,2012-05-10,50,2,245
1024,Tires,2012-05-18,50,4,247
1025,Pre-NCT,2012-05-21,20,1,249
1026,Pre-NCT,2012-04-28,20,5,251
1027,Exhaust,2012-05-08,100,4,253
1028,Light,2012-05-09,20,3,255
1029,Panel Beating,2012-04-29,50,1,257
1030,Breaks,2012-05-07,100,5,259
1031,Laser Wheel Alignment,2012-05-15,20,4,261
1032,Steering,2012-05-14,50,2,263
1033,Battery,2012-05-04,20,1,265
1034,Engine Breakdown,2012-05-20,100,2,267
1035,Panel Beating,2012-05-10,50,2,269
1036,Steering,2012-05-15,50,2,271
1037,Body Paint,2012-05-14,20,3,273
1038,Tires,2012-05-05,50,5,275
1039,Breaks,2012-05-03,100,5,277
1040,Light,2012-05-16,20,4,279
1041,Wheel Replacement,2012-05-09,100,5,281
1042,Breaks,2012-05-02,100,4,283
1043,Air con,2012-05-20,100,3,285
1044,Body Paint,2012-05-14,20,5,287
1045,Wheel Replacement,2012-05-18,100,5,289
1046,Lock,2012-05-19,20,1,291
1047,Panel Beating,2012-05-05,50,5,293
1048,Laser Wheel Alignment,2012-05-10,20,4,295
1049,Pre-NCT,2012-05-17,20,3,297
1050,Pre-NCT,2012-05-11,20,5,299
1051,Light,2012-04-29,20,4,301
1052,Gearbox,2012-05-14,20,4,303
1053,Steering,2012-05-10,50,4,305
1054,Breaks,2012-05-21,100,5,307
1055,Saftey Bag,2012-04-29,50,3,309
1056,Gearbox,2012-04-30,20,3,311
1057,Transmission,2012-05-17,50,3,313
1058,Air con,2012-05-20,100,3,315
1059,Regular maintenance,2012-05-18,50,1,317
1060,Transmission,2012-05-12,50,5,319
1061,Regular maintenance,2012-04-30,50,2,321
1062,Engine Breakdown,2012-05-17,100,1,323
1063,Wheel Replacement,2012-05-01,100,5,325
1064,Steering,2012-05-12,50,5,327
1065,Lock,2012-05-02,20,1,329
1066,Saftey Bag,2012-05-21,50,1,331
1067,Laser Wheel Alignment,2012-05-20,20,1,333
1068,On board computer,2012-05-10,20,4,335
1069,Gearbox,2012-05-20,20,5,337
1070,Wheel Replacement,2012-05-23,100,4,339
1071,Panel Beating,2012-05-05,50,1,341
1072,Exhaust,2012-05-02,100,3,343
1073,Engine Breakdown,2012-05-23,100,2,345
1074,Battery,2012-05-14,20,4,347
1075,Lock,2012-05-07,20,2,349
1076,Exhaust,2012-05-04,100,2,351
1077,Saftey Bag,2012-05-21,50,3,353
1078,Sensors,2012-05-04,100,3,355
1079,Electronics Electric Circuits,2012-05-23,50,3,357
1080,Sensors,2012-05-18,100,1,359
1081,On board computer,2012-05-18,20,1,361
1082,Breaks,2012-05-18,100,5,363
1083,Battery,2012-05-19,20,1,365
1084,Air con,2012-05-06,100,4,367
1085,Body Part Replacement,2012-05-10,100,4,369
1086,Sensors,2012-04-30,100,3,371
1087,Lock,2012-05-08,20,4,373
1088,Transmission,2012-05-19,50,5,375
1089,Regular maintenance,2012-05-17,50,3,377
1090,Panel Beating,2012-05-06,50,4,379
1091,GPS,2012-05-03,100,1,381
1092,Panel Beating,2012-05-04,50,5,383
1093,On board computer,2012-05-22,20,2,385
1094,Gearbox,2012-05-02,20,3,387
1095,Panel Beating,2012-05-05,50,2,389
1096,Laser Wheel Alignment,2012-05-13,20,2,391
1097,Lock,2012-05-03,20,1,393
1098,Body Part Replacement,2012-05-11,100,1,395
1099,Engine Breakdown,2012-05-05,100,1,397
1100,Laser Wheel Alignment,2012-05-15,20,4,399
1101,Light,2012-05-14,20,3,401
1102,Security System,2012-05-19,50,4,403
1103,Body Paint,2012-05-17,20,3,405
1104,Lock,2012-05-17,20,2,407
1105,Light,2012-05-15,20,2,409
1106,Transmission,2012-05-23,50,2,411
1107,Exhaust,2012-05-04,100,5,413
1108,Battery,2012-05-08,20,5,415
1109,Sensors,2012-05-20,100,1,417
1110,Pre-NCT,2012-05-13,20,5,419
1111,Body Paint,2012-05-02,20,3,421
1112,On board computer,2012-05-01,20,3,423
1113,Electronics Electric Circuits,2012-05-07,50,3,425
1114,Engine Breakdown,2012-05-02,100,3,427
1115,Pre-NCT,2012-05-22,20,3,429
1116,Transmission,2012-05-24,50,3,431
1117,Saftey Bag,2012-05-08,50,5,433
1118,On board computer,2012-05-20,20,4,435
1119,Air con,2012-05-22,100,4,437
1120,Electronics Electric Circuits,2012-05-09,50,5,439
1121,Pre-NCT,2012-05-17,20,4,441
1122,Transmission,2012-05-10,50,2,443
1123,Security System,2012-05-17,50,5,445
1124,Pre-NCT,2012-05-12,20,1,447
1125,Gearbox,2012-05-10,20,4,449
1126,Saftey Bag,2012-05-12,50,2,451
1127,Wheel Replacement,2012-05-03,100,2,453
1128,Body Paint,2012-05-03,20,2,455
1129,Wheel Replacement,2012-05-15,100,5,457
1130,On board computer,2012-05-11,20,4,459
1131,Exhaust,2012-05-06,100,2,461
1132,Electronics Electric Circuits,2012-05-09,50,3,463
1133,Panel Beating,2012-05-03,50,5,465
1134,Steering,2012-05-11,50,1,467
1135,Wheel Replacement,2012-05-10,100,3,469
1136,Breaks,2012-05-13,100,4,471
1137,Light,2012-05-19,20,2,473
1138,Sensors,2012-05-09,100,5,475
1139,On board computer,2012-05-17,20,2,477
1140,Body Paint,2012-05-18,20,1,479
1141,Security System,2012-05-11,50,3,481
1142,Panel Beating,2012-05-11,50,5,483
1143,Body Part Replacement,2012-05-23,100,5,485
1144,Regular maintenance,2012-05-21,50,1,487
1145,Body Part Replacement,2012-05-18,100,2,489
1146,Battery,2012-05-10,20,5,491
1147,Breaks,2012-05-08,100,5,493
1148,Gearbox,2012-05-26,20,3,495
1149,Battery,2012-05-14,20,2,497
1150,Electronics Electric Circuits,2012-05-06,50,2,499
1151,Steering,2012-05-20,50,2,501
1152,Light,2012-05-14,20,4,503
1153,Pre-NCT,2012-05-09,20,4,505
1154,Gearbox,2012-05-14,20,4,507
1155,Pre-NCT,2012-05-16,20,4,509
1156,Gearbox,2012-05-21,20,5,511
1157,Lock,2012-05-19,20,5,513
1158,On board computer,2012-05-15,20,2,515
1159,Panel Beating,2012-05-22,50,4,517
1160,Transmission,2012-05-16,50,2,519
1161,Electronics Electric Circuits,2012-05-25,50,2,521
1162,Breaks,2012-05-17,100,2,523
1163,Laser Wheel Alignment,2012-05-17,20,4,525
1164,Gearbox,2012-05-11,20,5,527
1165,Air con,2012-05-08,100,5,529
1166,Battery,2012-05-08,20,2,531
1167,Body Paint,2012-05-20,20,3,533
1168,Pre-NCT,2012-05-08,20,2,535
1169,Body Part Replacement,2012-05-21,100,1,537
1170,Transmission,2012-05-14,50,2,539
1171,Pre-NCT,2012-05-20,20,5,541
1172,Exhaust,2012-05-05,100,2,543
1173,Body Paint,2012-05-17,20,1,545
1174,Regular maintenance,2012-05-26,50,5,547
1175,Engine Breakdown,2012-05-24,100,1,549
1176,Steering,2012-05-21,50,2,551
1177,On board computer,2012-05-03,20,5,553
1178,Wheel Replacement,2012-05-13,100,2,555
1179,On board computer,2012-05-16,20,2,557
1180,Regular maintenance,2012-05-16,50,2,559
1181,Body Part Replacement,2012-05-18,100,5,561
1182,Breaks,2012-05-24,100,5,563
1183,Regular maintenance,2012-05-19,50,3,565
1184,Wheel Replacement,2012-05-26,100,3,567
1185,Lock,2012-05-05,20,2,569
1186,Body Paint,2012-05-22,20,2,571
1187,Breaks,2012-05-22,100,2,573
1188,Gearbox,2012-05-26,20,5,575
1189,Gearbox,2012-05-09,20,5,577
1190,Air con,2012-05-07,100,1,579
1191,Air con,2012-05-10,100,5,581
1192,Gearbox,2012-05-26,20,3,583
1193,Security System,2012-05-26,50,3,585
1194,Exhaust,2012-05-27,100,5,587
1195,Panel Beating,2012-05-21,50,2,589
1196,Wheel Replacement,2012-05-16,100,5,591
1197,Gearbox,2012-05-09,20,2,593
1198,Pre-NCT,2012-05-23,20,3,595
1199,Saftey Bag,2012-05-22,50,4,597
1200,Body Paint,2012-05-19,20,2,599
1201,Exhaust,2012-05-20,100,2,1
1202,On board computer,2012-05-14,20,3,3
1203,Lock,2012-05-16,20,1,5
1204,On board computer,2012-05-09,20,5,7
1205,Transmission,2012-05-16,50,3,9
1206,Battery,2012-05-18,20,1,11
1207,Regular maintenance,2012-05-16,50,3,13
1208,Wheel Replacement,2012-05-16,100,5,15
1209,Electronics Electric Circuits,2012-05-21,50,3,17
1210,Security System,2012-05-12,50,4,19
1211,Pre-NCT,2012-05-09,20,4,21
1212,Laser Wheel Alignment,2012-05-25,20,2,23
1213,GPS,2012-05-20,100,3,25
1214,Engine Breakdown,2012-05-22,100,1,27
1215,Saftey Bag,2012-05-27,50,4,29
1216,Security System,2012-05-14,50,1,31
1217,Sensors,2012-05-21,100,4,33
1218,Transmission,2012-05-15,50,1,35
1219,Transmission,2012-05-22,50,4,37
1220,On board computer,2012-05-14,20,2,39
1221,Laser Wheel Alignment,2012-05-05,20,2,41
1222,Wheel Replacement,2012-05-08,100,5,43
1223,Sensors,2012-05-18,100,4,45
1224,Wheel Replacement,2012-05-22,100,2,47
1225,Body Paint,2012-05-09,20,3,49
